Name,Type,calories,protein,carbohydrate,total_fat,Tags,Allergens,Swap_Group,Goal
Potato halwa (Aloo ka halwa),Lunch,379,3.8,73.0,8.7,Veg,,Veg_Lunch,Weight Loss
Potato halwa (Aloo ka halwa),Dinner,379,3.8,73.0,8.7,Veg,,Veg_Dinner,Weight Loss
Pumpkin halwa (Kaddu ka halwa),Lunch,475,3.3,69.0,22.0,Veg,,Veg_Lunch,Maintain
Pumpkin halwa (Kaddu ka halwa),Dinner,475,3.3,69.0,22.0,Veg,,Veg_Dinner,Maintain
Moong dal halwa,Lunch,874,20.9,100.6,44.2,Veg,,Veg_Lunch,Muscle Gain
Moong dal halwa,Dinner,874,20.9,100.6,44.2,Veg,,Veg_Dinner,Muscle Gain
Caramel custard (steamed),Snack,182,7.5,22.5,7.3,Veg,,Veg_Snack,Weight Loss
Baked custard,Breakfast,159,8.1,14.2,8.0,Veg,,Veg_Breakfast,Weight Loss
Baked custard,Snack,159,8.1,14.2,8.0,Veg,,Veg_Snack,Weight Loss
Soft Custard (stirred),Breakfast,163,7.5,16.8,7.6,Veg,,Veg_Breakfast,Weight Loss
Soft Custard (stirred),Snack,163,7.5,16.8,7.6,Veg,,Veg_Snack,Weight Loss
Chocolate ice cream,Lunch,444,11.2,38.5,28.1,Veg,Dairy,Veg_Lunch,Maintain
Chocolate ice cream,Dinner,444,11.2,38.5,28.1,Veg,Dairy,Veg_Dinner,Maintain
Mango ice cream,Breakfast,188,5.1,16.7,11.4,Veg,Dairy,Veg_Breakfast,Maintain
Mango ice cream,Snack,188,5.1,16.7,11.4,Veg,Dairy,Veg_Snack,Maintain
Fruit Ice cream (Phalon ka Ice cream),Lunch,428,10.9,40.1,26.0,Veg,Dairy,Veg_Lunch,Maintain
Fruit Ice cream (Phalon ka Ice cream),Dinner,428,10.9,40.1,26.0,Veg,Dairy,Veg_Dinner,Maintain
Caramel ice cream,Lunch,433,10.8,37.0,27.9,Veg,Dairy,Veg_Lunch,Maintain
Caramel ice cream,Dinner,433,10.8,37.0,27.9,Veg,Dairy,Veg_Dinner,Maintain
Lemon souffle,Lunch,421,17.4,33.6,25.0,Veg,,Veg_Lunch,Maintain
Lemon souffle,Dinner,421,17.4,33.6,25.0,Veg,,Veg_Dinner,Maintain
Orange souffle,Lunch,420,17.0,35.5,24.3,Veg,,Veg_Lunch,Maintain
Orange souffle,Dinner,420,17.0,35.5,24.3,Veg,,Veg_Dinner,Maintain
Vanilla souffle,Lunch,469,19.3,36.9,28.0,Veg,,Veg_Lunch,Maintain
Vanilla souffle,Dinner,469,19.3,36.9,28.0,Veg,,Veg_Dinner,Maintain
Chocolate souffle,Lunch,473,19.7,36.8,28.4,Veg,,Veg_Lunch,Maintain
Chocolate souffle,Dinner,473,19.7,36.8,28.4,Veg,,Veg_Dinner,Maintain
Pineapple souffle ,Lunch,490,20.2,38.8,29.3,Veg,,Veg_Lunch,Muscle Gain
Pineapple souffle ,Dinner,490,20.2,38.8,29.3,Veg,,Veg_Dinner,Muscle Gain
Apple mousse,Breakfast,160,6.3,19.2,6.4,Veg,,Veg_Breakfast,Weight Loss
Apple mousse,Snack,160,6.3,19.2,6.4,Veg,,Veg_Snack,Weight Loss
Rich chocolate mousse,Lunch,470,19.9,27.1,30.5,Veg,,Veg_Lunch,Maintain
Rich chocolate mousse,Dinner,470,19.9,27.1,30.5,Veg,,Veg_Dinner,Maintain
Mango mousse,Breakfast,187,4.8,13.7,12.7,Veg,,Veg_Breakfast,Maintain
Mango mousse,Snack,187,4.8,13.7,12.7,Veg,,Veg_Snack,Maintain
Orange and pineapple cream,Breakfast,151,2.2,17.9,8.1,Veg,Dairy,Veg_Breakfast,Weight Loss
Orange and pineapple cream,Snack,151,2.2,17.9,8.1,Veg,Dairy,Veg_Snack,Weight Loss
Charlotte rousse,Lunch,470,9.9,85.2,12.0,Veg,,Veg_Lunch,Maintain
Charlotte rousse,Dinner,470,9.9,85.2,12.0,Veg,,Veg_Dinner,Maintain
Triffle pudding,Breakfast,175,4.4,27.4,5.9,Veg,,Veg_Breakfast,Weight Loss
Triffle pudding,Snack,175,4.4,27.4,5.9,Veg,,Veg_Snack,Weight Loss
Snow flakes pudding,Breakfast,142,7.0,12.1,7.5,Veg,,Veg_Breakfast,Weight Loss
Snow flakes pudding,Snack,142,7.0,12.1,7.5,Veg,,Veg_Snack,Weight Loss
Kulfi,Breakfast,147,4.8,17.0,7.0,Veg,,Veg_Breakfast,Weight Loss
Kulfi,Snack,147,4.8,17.0,7.0,Veg,,Veg_Snack,Weight Loss
Steamed orange pudding,Snack,695,5.8,103.8,30.1,Veg,,Veg_Snack,Maintain
Meringue and rice pudding,Breakfast,169,7.3,21.9,6.1,Veg,,Veg_Breakfast,Weight Loss
Meringue and rice pudding,Snack,169,7.3,21.9,6.1,Veg,,Veg_Snack,Weight Loss
Cheese pudding,Lunch,712,28.2,48.2,45.9,Veg,,Veg_Lunch,Muscle Gain
Cheese pudding,Dinner,712,28.2,48.2,45.9,Veg,,Veg_Dinner,Muscle Gain
Chocolate pudding,Lunch,529,8.9,74.0,23.7,Veg,,Veg_Lunch,Maintain
Chocolate pudding,Dinner,529,8.9,74.0,23.7,Veg,,Veg_Dinner,Maintain
Bread and butter pudding ,Lunch,419,14.0,49.1,19.7,Veg,Gluten,Veg_Lunch,Maintain
Bread and butter pudding ,Dinner,419,14.0,49.1,19.7,Veg,Gluten,Veg_Dinner,Maintain
Queen of pudding,Breakfast,199,8.3,24.5,8.1,Veg,,Veg_Breakfast,Weight Loss
Queen of pudding,Snack,199,8.3,24.5,8.1,Veg,,Veg_Snack,Weight Loss
Pineapple upside down pudding,Lunch,644,7.9,89.3,29.8,Veg,,Veg_Lunch,Maintain
Pineapple upside down pudding,Dinner,644,7.9,89.3,29.8,Veg,,Veg_Dinner,Maintain
Date and nut pie,Lunch,806,9.8,117.2,33.3,Veg,Nuts,Veg_Lunch,Maintain
Date and nut pie,Dinner,806,9.8,117.2,33.3,Veg,Nuts,Veg_Dinner,Maintain
Stewed apple with custard,Breakfast,139,1.9,27.5,2.7,Veg,,Veg_Breakfast,Weight Loss
Stewed apple with custard,Snack,139,1.9,27.5,2.7,Veg,,Veg_Snack,Weight Loss
Apple snowballs,Breakfast,152,1.3,36.9,0.5,Veg,,Veg_Breakfast,Weight Loss
Apple snowballs,Snack,152,1.3,36.9,0.5,Veg,,Veg_Snack,Weight Loss
Hot orange souffle,Lunch,449,17.2,46.9,22.4,Veg,,Veg_Lunch,Maintain
Hot orange souffle,Dinner,449,17.2,46.9,22.4,Veg,,Veg_Dinner,Maintain
Hot chocolate souffle,Lunch,565,16.8,65.5,27.8,Veg,,Veg_Lunch,Maintain
Hot chocolate souffle,Dinner,565,16.8,65.5,27.8,Veg,,Veg_Dinner,Maintain
Hot vanilla souffle,Lunch,482,17.2,54.4,22.7,Veg,,Veg_Lunch,Maintain
Hot vanilla souffle,Dinner,482,17.2,54.4,22.7,Veg,,Veg_Dinner,Maintain
Plain burfi (Burfi),Lunch,1020,24.6,77.2,69.9,Veg,,Veg_Lunch,Muscle Gain
Plain burfi (Burfi),Dinner,1020,24.6,77.2,69.9,Veg,,Veg_Dinner,Muscle Gain
Coconut burfi (Nariyal ki burfi),Lunch,1169,22.0,80.4,86.6,Veg,Nuts,Veg_Lunch,Muscle Gain
Coconut burfi (Nariyal ki burfi),Dinner,1169,22.0,80.4,86.6,Veg,Nuts,Veg_Dinner,Muscle Gain
Bottle gourd burfi (Ghiya/Lauki burfi),Lunch,689,14.6,61.3,44.2,Veg,,Veg_Lunch,Maintain
Bottle gourd burfi (Ghiya/Lauki burfi),Dinner,689,14.6,61.3,44.2,Veg,,Veg_Dinner,Maintain
Chocolate burfi,Lunch,848,32.5,82.9,44.6,Veg,,Veg_Lunch,Muscle Gain
Chocolate burfi,Dinner,848,32.5,82.9,44.6,Veg,,Veg_Dinner,Muscle Gain
Cashewnut burfi (Kaju burfi/Kaju katli),Lunch,1054,13.7,94.8,71.2,Veg,Nuts,Veg_Lunch,Maintain
Cashewnut burfi (Kaju burfi/Kaju katli),Dinner,1054,13.7,94.8,71.2,Veg,Nuts,Veg_Dinner,Maintain
Gram flour burfi (Besan burfi),Lunch,1054,28.0,116.5,56.0,Veg,,Veg_Lunch,Muscle Gain
Gram flour burfi (Besan burfi),Dinner,1054,28.0,116.5,56.0,Veg,,Veg_Dinner,Muscle Gain
Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),Lunch,1071,16.8,132.2,54.6,Veg,,Veg_Lunch,Maintain
Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),Dinner,1071,16.8,132.2,54.6,Veg,,Veg_Dinner,Maintain
Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),Lunch,1161,14.2,127.2,67.6,Veg,Nuts,Veg_Lunch,Maintain
Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),Dinner,1161,14.2,127.2,67.6,Veg,Nuts,Veg_Dinner,Maintain
Gram flour ladoo (Besan ladoo),Lunch,1192,22.3,156.5,56.9,Veg,,Veg_Lunch,Muscle Gain
Gram flour ladoo (Besan ladoo),Dinner,1192,22.3,156.5,56.9,Veg,,Veg_Dinner,Muscle Gain
Sesame ladoo (Til ke ladoo),Lunch,992,26.8,108.8,49.1,Veg,,Veg_Lunch,Muscle Gain
Sesame ladoo (Til ke ladoo),Dinner,992,26.8,108.8,49.1,Veg,,Veg_Dinner,Muscle Gain
Chenna murki,Lunch,631,26.2,90.0,20.5,Veg,,Veg_Lunch,Muscle Gain
Chenna murki,Dinner,631,26.2,90.0,20.5,Veg,,Veg_Dinner,Muscle Gain
Milk cake,Breakfast,191,4.5,13.7,13.4,Veg,Dairy,Veg_Breakfast,Maintain
Milk cake,Snack,191,4.5,13.7,13.4,Veg,Dairy,Veg_Snack,Maintain
Ghujia/Lavang latika,Lunch,1922,4.6,32.5,197.3,Veg,,Veg_Lunch,Maintain
Ghujia/Lavang latika,Dinner,1922,4.6,32.5,197.3,Veg,,Veg_Dinner,Maintain
Gulab Jamun with khoya,Lunch,1465,5.1,65.2,133.1,Veg,,Veg_Lunch,Maintain
Gulab Jamun with khoya,Dinner,1465,5.1,65.2,133.1,Veg,,Veg_Dinner,Maintain
Mal pua,Lunch,1416,4.3,43.9,136.6,Veg,,Veg_Lunch,Maintain
Mal pua,Dinner,1416,4.3,43.9,136.6,Veg,,Veg_Dinner,Maintain
Shahi tukre,Lunch,474,6.9,103.6,6.4,Veg,,Veg_Lunch,Maintain
Shahi tukre,Dinner,474,6.9,103.6,6.4,Veg,,Veg_Dinner,Maintain
Potato pakora/pakoda (Aloo pakoda),Lunch,1692,4.8,15.1,179.6,Veg,,Veg_Lunch,Maintain
Potato pakora/pakoda (Aloo pakoda),Dinner,1692,4.8,15.1,179.6,Veg,,Veg_Dinner,Maintain
Onion pakora/pakoda (Pyaaz ke pakode),Lunch,1686,4.8,13.5,179.6,Veg,,Veg_Lunch,Maintain
Onion pakora/pakoda (Pyaaz ke pakode),Dinner,1686,4.8,13.5,179.6,Veg,,Veg_Dinner,Maintain
Cauliflower pakora/pakoda (Phoolgobhi ke pakode),Lunch,1679,5.0,11.3,179.6,Veg,,Veg_Lunch,Maintain
Cauliflower pakora/pakoda (Phoolgobhi ke pakode),Dinner,1679,5.0,11.3,179.6,Veg,,Veg_Dinner,Maintain
Mixed vegetable pakora/pakoda,Lunch,1684,4.8,12.8,179.6,Veg,,Veg_Lunch,Maintain
Mixed vegetable pakora/pakoda,Dinner,1684,4.8,12.8,179.6,Veg,,Veg_Dinner,Maintain
Spinach pakora/pakoda (Palak pakoda),Lunch,1781,4.9,11.7,191.0,Veg,,Veg_Lunch,Maintain
Spinach pakora/pakoda (Palak pakoda),Dinner,1781,4.9,11.7,191.0,Veg,,Veg_Dinner,Maintain
Methi pakora/pakoda (Methi ke pakode),Lunch,1783,5.2,11.7,191.0,Veg,,Veg_Lunch,Maintain
Methi pakora/pakoda (Methi ke pakode),Dinner,1783,5.2,11.7,191.0,Veg,,Veg_Dinner,Maintain
Egg pakora/pakoda (Ande ke pakode),Breakfast,1776,7.1,11.2,189.6,Non-Veg,Eggs,Non-Veg_Breakfast,Maintain
Bread pakora/pakoda,Lunch,1777,6.4,22.2,185.5,Veg,Gluten,Veg_Lunch,Maintain
Bread pakora/pakoda,Dinner,1777,6.4,22.2,185.5,Veg,Gluten,Veg_Dinner,Maintain
Paneer pakora/pakoda,Lunch,1795,8.2,13.8,190.1,Veg,Dairy,Veg_Lunch,Maintain
Paneer pakora/pakoda,Dinner,1795,8.2,13.8,190.1,Veg,Dairy,Veg_Dinner,Maintain
Potato bonda (Aloo bonda),Lunch,1582,2.7,11.3,169.5,Veg,,Veg_Lunch,Maintain
Potato bonda (Aloo bonda),Dinner,1582,2.7,11.3,169.5,Veg,,Veg_Dinner,Maintain
Potato samosa (Aloo ka samosa),Lunch,1443,4.3,23.0,148.0,Veg,,Veg_Lunch,Maintain
Potato samosa (Aloo ka samosa),Dinner,1443,4.3,23.0,148.0,Veg,,Veg_Dinner,Maintain
Minced meat samosa (Keema ka samosa),Lunch,1552,11.1,15.4,160.6,Non-Veg,,Non-Veg_Lunch,Maintain
Minced meat samosa (Keema ka samosa),Dinner,1552,11.1,15.4,160.6,Non-Veg,,Non-Veg_Dinner,Maintain
Paneer and pea samosa (Paneer matar ka samosa),Lunch,1559,10.0,21.4,159.1,Veg,Dairy,Veg_Lunch,Maintain
Paneer and pea samosa (Paneer matar ka samosa),Dinner,1559,10.0,21.4,159.1,Veg,Dairy,Veg_Dinner,Maintain
Mathri,Lunch,2012,4.4,30.8,207.8,Veg,,Veg_Lunch,Maintain
Mathri,Dinner,2012,4.4,30.8,207.8,Veg,,Veg_Dinner,Maintain
Khasta kachori,Lunch,1781,6.3,32.0,180.7,Veg,,Veg_Lunch,Maintain
Khasta kachori,Dinner,1781,6.3,32.0,180.7,Veg,,Veg_Dinner,Maintain
Vegetable cutlet,Lunch,1663,3.1,11.7,178.3,Veg,,Veg_Lunch,Maintain
